"","code_location","pretty_location","group","date","code_name","value"
"2434","Jefferson","Jefferson","foster_care_trend",2014,"trend_3",0.5429
"2435","King","King","foster_care_trend",2014,"trend_3",0.4032
"2436","Kitsap","Kitsap","foster_care_trend",2014,"trend_3",0.2218
"2437","Kittitas","Kittitas","foster_care_trend",2014,"trend_3",0.3467
"2438","Klickitat","Klickitat","foster_care_trend",2014,"trend_3",0.3778
"2439","Lewis","Lewis","foster_care_trend",2014,"trend_3",0.2823
"2440","Lincoln","Lincoln","foster_care_trend",2014,"trend_3",0.5894
"2441","Mason","Mason","foster_care_trend",2014,"trend_3",0.2867
"2442","Okanogan","Okanogan","foster_care_trend",2014,"trend_3",0.5132
"2443","Pacific","Pacific","foster_care_trend",2014,"trend_3",0.3636
"2444","Pend_Oreille","Pend Oreille","foster_care_trend",2014,"trend_3",0.5894
"2445","Pierce","Pierce","foster_care_trend",2014,"trend_3",0.4318
"2446","San_Juan","San Juan","foster_care_trend",2014,"trend_3",0.5894
"2447","Skagit","Skagit","foster_care_trend",2014,"trend_3",0.5271
"2448","Skamania","Skamania","foster_care_trend",2014,"trend_3",0.5894
"2449","Snohomish","Snohomish","foster_care_trend",2014,"trend_3",0.5115
"2450","Spokane","Spokane","foster_care_trend",2014,"trend_3",0.3201
"2451","Stevens","Stevens","foster_care_trend",2014,"trend_3",0.2479
"2452","Thurston","Thurston","foster_care_trend",2014,"trend_3",0.2827
"2453","Wahkiakum","Wahkiakum","foster_care_trend",2014,"trend_3",0.5894
"2454","Walla_Walla","Walla Walla","foster_care_trend",2014,"trend_3",0.4274
"2455","Whatcom","Whatcom","foster_care_trend",2014,"trend_3",0.4061
"2456","Whitman","Whitman","foster_care_trend",2014,"trend_3",0.3333
"2457","Yakima","Yakima","foster_care_trend",2014,"trend_3",0.4212
"2458","Adams","Adams","foster_care_trend",2015,"trend_3",0.510555555555556
"2459","Asotin","Asotin","foster_care_trend",2015,"trend_3",0.4528
"2460","Benton","Benton","foster_care_trend",2015,"trend_3",0.5
"2461","Chelan","Chelan","foster_care_trend",2015,"trend_3",0.3918
"2462","Clallam","Clallam","foster_care_trend",2015,"trend_3",0.5
"2463","Clark","Clark","foster_care_trend",2015,"trend_3",0.3471
"2464","Columbia","Columbia","foster_care_trend",2015,"trend_3",0.510555555555556
"2465","Cowlitz","Cowlitz","foster_care_trend",2015,"trend_3",0.4476
"2466","Douglas","Douglas","foster_care_trend",2015,"trend_3",0.1719
"2467","Ferry","Ferry","foster_care_trend",2015,"trend_3",0.510555555555556
"2468","Franklin","Franklin","foster_care_trend",2015,"trend_3",0.4524
"2469","Garfield","Garfield","foster_care_trend",2015,"trend_3",0.510555555555556
"2470","Grant","Grant","foster_care_trend",2015,"trend_3",0.4511
"2471","Grays_Harbor","Grays Harbor","foster_care_trend",2015,"trend_3",0.3459
"2472","Island","Island","foster_care_trend",2015,"trend_3",0.4706
"2473","Jefferson","Jefferson","foster_care_trend",2015,"trend_3",0.5185
"2474","King","King","foster_care_trend",2015,"trend_3",0.435
"2475","Kitsap","Kitsap","foster_care_trend",2015,"trend_3",0.2941
"2476","Kittitas","Kittitas","foster_care_trend",2015,"trend_3",0.3385
"2477","Klickitat","Klickitat","foster_care_trend",2015,"trend_3",0.4583
"2478","Lewis","Lewis","foster_care_trend",2015,"trend_3",0.3806
"2479","Lincoln","Lincoln","foster_care_trend",2015,"trend_3",0.510555555555556
"2480","Mason","Mason","foster_care_trend",2015,"trend_3",0.3304
"2481","Okanogan","Okanogan","foster_care_trend",2015,"trend_3",0.5
"2482","Pacific","Pacific","foster_care_trend",2015,"trend_3",0.1212
"2483","Pend_Oreille","Pend Oreille","foster_care_trend",2015,"trend_3",0.510555555555556
"2484","Pierce","Pierce","foster_care_trend",2015,"trend_3",0.4286
"2485","San_Juan","San Juan","foster_care_trend",2015,"trend_3",0.510555555555556
"2486","Skagit","Skagit","foster_care_trend",2015,"trend_3",0.4508
"2487","Skamania","Skamania","foster_care_trend",2015,"trend_3",0.510555555555556
"2488","Snohomish","Snohomish","foster_care_trend",2015,"trend_3",0.538
"2489","Spokane","Spokane","foster_care_trend",2015,"trend_3",0.3309
"2490","Stevens","Stevens","foster_care_trend",2015,"trend_3",0.292
"2491","Thurston","Thurston","foster_care_trend",2015,"trend_3",0.2733
"2492","Wahkiakum","Wahkiakum","foster_care_trend",2015,"trend_3",0.510555555555556
"2493","Walla_Walla","Walla Walla","foster_care_trend",2015,"trend_3",0.4206
"2494","Whatcom","Whatcom","foster_care_trend",2015,"trend_3",0.4751
"2495","Whitman","Whitman","foster_care_trend",2015,"trend_3",0.2857
"2496","Yakima","Yakima","foster_care_trend",2015,"trend_3",0.4242
"2497","Adams","Adams","foster_care_trend",2000,"trend_4",0.739124637681159
"2498","Asotin","Asotin","foster_care_trend",2000,"trend_4",0.8334
"2499","Benton","Benton","foster_care_trend",2000,"trend_4",0.6771
"2500","Chelan","Chelan","foster_care_trend",2000,"trend_4",0.923
"2501","Clallam","Clallam","foster_care_trend",2000,"trend_4",0.75
"2502","Clark","Clark","foster_care_trend",2000,"trend_4",0.6951
"2503","Columbia","Columbia","foster_care_trend",2000,"trend_4",0.739124637681159
"2504","Cowlitz","Cowlitz","foster_care_trend",2000,"trend_4",0.6916
"2505","Douglas","Douglas","foster_care_trend",2000,"trend_4",0.6
"2506","Ferry","Ferry","foster_care_trend",2000,"trend_4",0.739124637681159
"2507","Franklin","Franklin","foster_care_trend",2000,"trend_4",0.68
"2508","Garfield","Garfield","foster_care_trend",2000,"trend_4",0.739124637681159
"2509","Grant","Grant","foster_care_trend",2000,"trend_4",0.7255
"2510","Grays_Harbor","Grays Harbor","foster_care_trend",2000,"trend_4",0.7341
"2511","Island","Island","foster_care_trend",2000,"trend_4",0.5714
"2512","Jefferson","Jefferson","foster_care_trend",2000,"trend_4",0.7
"2513","King","King","foster_care_trend",2000,"trend_4",0.6828
"2514","Kitsap","Kitsap","foster_care_trend",2000,"trend_4",0.6286
"2515","Kittitas","Kittitas","foster_care_trend",2000,"trend_4",0.9
"2516","Klickitat","Klickitat","foster_care_trend",2000,"trend_4",0.6875
"2517","Lewis","Lewis","foster_care_trend",2000,"trend_4",0.6774
"2518","Lincoln","Lincoln","foster_care_trend",2000,"trend_4",0.739124637681159
"2519","Mason","Mason","foster_care_trend",2000,"trend_4",0.6757
"2520","Okanogan","Okanogan","foster_care_trend",2000,"trend_4",0.6522
"2521","Pacific","Pacific","foster_care_trend",2000,"trend_4",0.7619
"2522","Pend_Oreille","Pend Oreille","foster_care_trend",2000,"trend_4",0.739124637681159
"2523","Pierce","Pierce","foster_care_trend",2000,"trend_4",0.6506
"2524","San_Juan","San Juan","foster_care_trend",2000,"trend_4",0.739124637681159
"2525","Skagit","Skagit","foster_care_trend",2000,"trend_4",0.6267
"2526","Skamania","Skamania","foster_care_trend",2000,"trend_4",0.739124637681159
"2527","Snohomish","Snohomish","foster_care_trend",2000,"trend_4",0.7072
"2528","Spokane","Spokane","foster_care_trend",2000,"trend_4",0.6044
"2529","Stevens","Stevens","foster_care_trend",2000,"trend_4",0.6666
"2530","Thurston","Thurston","foster_care_trend",2000,"trend_4",0.6907
"2531","Wahkiakum","Wahkiakum","foster_care_trend",2000,"trend_4",0.739124637681159
"2532","Walla_Walla","Walla Walla","foster_care_trend",2000,"trend_4",0.6819
"2533","Whatcom","Whatcom","foster_care_trend",2000,"trend_4",0.5869
"2534","Whitman","Whitman","foster_care_trend",2000,"trend_4",0.7143
"2535","Yakima","Yakima","foster_care_trend",2000,"trend_4",0.7727
"2536","Adams","Adams","foster_care_trend",2001,"trend_4",0.756412820512821
"2537","Asotin","Asotin","foster_care_trend",2001,"trend_4",0.8
"2538","Benton","Benton","foster_care_trend",2001,"trend_4",0.747
"2539","Chelan","Chelan","foster_care_trend",2001,"trend_4",0.6296
"2540","Clallam","Clallam","foster_care_trend",2001,"trend_4",0.7714
"2541","Clark","Clark","foster_care_trend",2001,"trend_4",0.7011
"2542","Columbia","Columbia","foster_care_trend",2001,"trend_4",0.756412820512821
"2543","Cowlitz","Cowlitz","foster_care_trend",2001,"trend_4",0.6412
"2544","Douglas","Douglas","foster_care_trend",2001,"trend_4",0.7333
"2545","Ferry","Ferry","foster_care_trend",2001,"trend_4",0.756412820512821
"2546","Franklin","Franklin","foster_care_trend",2001,"trend_4",0.7631
"2547","Garfield","Garfield","foster_care_trend",2001,"trend_4",0.756412820512821
"2548","Grant","Grant","foster_care_trend",2001,"trend_4",0.8
"2549","Grays_Harbor","Grays Harbor","foster_care_trend",2001,"trend_4",0.7391
"2550","Island","Island","foster_care_trend",2001,"trend_4",0.7073
"2551","Jefferson","Jefferson","foster_care_trend",2001,"trend_4",0.7
"2552","King","King","foster_care_trend",2001,"trend_4",0.6691
"2553","Kitsap","Kitsap","foster_care_trend",2001,"trend_4",0.6522
"2554","Kittitas","Kittitas","foster_care_trend",2001,"trend_4",0.8
"2555","Klickitat","Klickitat","foster_care_trend",2001,"trend_4",0.6957
"2556","Lewis","Lewis","foster_care_trend",2001,"trend_4",0.7288
"2557","Lincoln","Lincoln","foster_care_trend",2001,"trend_4",0.756412820512821
"2558","Mason","Mason","foster_care_trend",2001,"trend_4",0.5882
"2559","Okanogan","Okanogan","foster_care_trend",2001,"trend_4",0.8182
"2560","Pacific","Pacific","foster_care_trend",2001,"trend_4",0.4815
"2561","Pend_Oreille","Pend Oreille","foster_care_trend",2001,"trend_4",0.756412820512821
"2562","Pierce","Pierce","foster_care_trend",2001,"trend_4",0.6586
"2563","San_Juan","San Juan","foster_care_trend",2001,"trend_4",0.756412820512821
"2564","Skagit","Skagit","foster_care_trend",2001,"trend_4",0.5641
"2565","Skamania","Skamania","foster_care_trend",2001,"trend_4",0.756412820512821
"2566","Snohomish","Snohomish","foster_care_trend",2001,"trend_4",0.6767
"2567","Spokane","Spokane","foster_care_trend",2001,"trend_4",0.6203
"2568","Stevens","Stevens","foster_care_trend",2001,"trend_4",0.6808
"2569","Thurston","Thurston","foster_care_trend",2001,"trend_4",0.6644
"2570","Wahkiakum","Wahkiakum","foster_care_trend",2001,"trend_4",0.756412820512821
"2571","Walla_Walla","Walla Walla","foster_care_trend",2001,"trend_4",0.7714
"2572","Whatcom","Whatcom","foster_care_trend",2001,"trend_4",0.569
"2573","Whitman","Whitman","foster_care_trend",2001,"trend_4",0.9167
"2574","Yakima","Yakima","foster_care_trend",2001,"trend_4",0.6834
"2575","Adams","Adams","foster_care_trend",2002,"trend_4",0.805971641791045
"2576","Asotin","Asotin","foster_care_trend",2002,"trend_4",0.7143
"2577","Benton","Benton","foster_care_trend",2002,"trend_4",0.6528
"2578","Chelan","Chelan","foster_care_trend",2002,"trend_4",0.9459
"2579","Clallam","Clallam","foster_care_trend",2002,"trend_4",0.7073
"2580","Clark","Clark","foster_care_trend",2002,"trend_4",0.6889
"2581","Columbia","Columbia","foster_care_trend",2002,"trend_4",0.805971641791045
"2582","Cowlitz","Cowlitz","foster_care_trend",2002,"trend_4",0.65
"2583","Douglas","Douglas","foster_care_trend",2002,"trend_4",0.6923
"2584","Ferry","Ferry","foster_care_trend",2002,"trend_4",0.805971641791045
"2585","Franklin","Franklin","foster_care_trend",2002,"trend_4",0.7742
"2586","Garfield","Garfield","foster_care_trend",2002,"trend_4",0.805971641791045
"2587","Grant","Grant","foster_care_trend",2002,"trend_4",0.6217
"2588","Grays_Harbor","Grays Harbor","foster_care_trend",2002,"trend_4",0.7166
"2589","Island","Island","foster_care_trend",2002,"trend_4",0.6046
"2590","Jefferson","Jefferson","foster_care_trend",2002,"trend_4",0.9375
"2591","King","King","foster_care_trend",2002,"trend_4",0.665
"2592","Kitsap","Kitsap","foster_care_trend",2002,"trend_4",0.6551
"2593","Kittitas","Kittitas","foster_care_trend",2002,"trend_4",1
"2594","Klickitat","Klickitat","foster_care_trend",2002,"trend_4",0.6206
"2595","Lewis","Lewis","foster_care_trend",2002,"trend_4",0.6889
"2596","Lincoln","Lincoln","foster_care_trend",2002,"trend_4",0.805971641791045
"2597","Mason","Mason","foster_care_trend",2002,"trend_4",0.68
"2598","Okanogan","Okanogan","foster_care_trend",2002,"trend_4",0.8
"2599","Pacific","Pacific","foster_care_trend",2002,"trend_4",0.6667
"2600","Pend_Oreille","Pend Oreille","foster_care_trend",2002,"trend_4",0.805971641791045
"2601","Pierce","Pierce","foster_care_trend",2002,"trend_4",0.6686
"2602","San_Juan","San Juan","foster_care_trend",2002,"trend_4",0.805971641791045
"2603","Skagit","Skagit","foster_care_trend",2002,"trend_4",0.4842
"2604","Skamania","Skamania","foster_care_trend",2002,"trend_4",0.805971641791045
"2605","Snohomish","Snohomish","foster_care_trend",2002,"trend_4",0.6506
"2606","Spokane","Spokane","foster_care_trend",2002,"trend_4",0.6594
"2607","Stevens","Stevens","foster_care_trend",2002,"trend_4",0.66
"2608","Thurston","Thurston","foster_care_trend",2002,"trend_4",0.6618
"2609","Wahkiakum","Wahkiakum","foster_care_trend",2002,"trend_4",0.805971641791045
"2610","Walla_Walla","Walla Walla","foster_care_trend",2002,"trend_4",0.76
"2611","Whatcom","Whatcom","foster_care_trend",2002,"trend_4",0.6956
"2612","Whitman","Whitman","foster_care_trend",2002,"trend_4",0.5384
"2613","Yakima","Yakima","foster_care_trend",2002,"trend_4",0.7345
"2614","Adams","Adams","foster_care_trend",2003,"trend_4",0.820886567164179
"2615","Asotin","Asotin","foster_care_trend",2003,"trend_4",0.6897
"2616","Benton","Benton","foster_care_trend",2003,"trend_4",0.6966
"2617","Chelan","Chelan","foster_care_trend",2003,"trend_4",0.7586
"2618","Clallam","Clallam","foster_care_trend",2003,"trend_4",0.7402
"2619","Clark","Clark","foster_care_trend",2003,"trend_4",0.6747
"2620","Columbia","Columbia","foster_care_trend",2003,"trend_4",0.820886567164179
"2621","Cowlitz","Cowlitz","foster_care_trend",2003,"trend_4",0.7044
"2622","Douglas","Douglas","foster_care_trend",2003,"trend_4",0.7778
"2623","Ferry","Ferry","foster_care_trend",2003,"trend_4",0.820886567164179
"2624","Franklin","Franklin","foster_care_trend",2003,"trend_4",0.6897
"2625","Garfield","Garfield","foster_care_trend",2003,"trend_4",0.820886567164179
"2626","Grant","Grant","foster_care_trend",2003,"trend_4",0.8409
"2627","Grays_Harbor","Grays Harbor","foster_care_trend",2003,"trend_4",0.725
"2628","Island","Island","foster_care_trend",2003,"trend_4",0.6279
"2629","Jefferson","Jefferson","foster_care_trend",2003,"trend_4",0.7143
"2630","King","King","foster_care_trend",2003,"trend_4",0.6764
"2631","Kitsap","Kitsap","foster_care_trend",2003,"trend_4",0.6349
"2632","Kittitas","Kittitas","foster_care_trend",2003,"trend_4",0.8
"2633","Klickitat","Klickitat","foster_care_trend",2003,"trend_4",0.5
"2634","Lewis","Lewis","foster_care_trend",2003,"trend_4",0.6923
"2635","Lincoln","Lincoln","foster_care_trend",2003,"trend_4",0.820886567164179
"2636","Mason","Mason","foster_care_trend",2003,"trend_4",0.65
"2637","Okanogan","Okanogan","foster_care_trend",2003,"trend_4",0.6875
"2638","Pacific","Pacific","foster_care_trend",2003,"trend_4",0.8
"2639","Pend_Oreille","Pend Oreille","foster_care_trend",2003,"trend_4",0.820886567164179
"2640","Pierce","Pierce","foster_care_trend",2003,"trend_4",0.6453
"2641","San_Juan","San Juan","foster_care_trend",2003,"trend_4",0.820886567164179
"2642","Skagit","Skagit","foster_care_trend",2003,"trend_4",0.594
"2643","Skamania","Skamania","foster_care_trend",2003,"trend_4",0.820886567164179
"2644","Snohomish","Snohomish","foster_care_trend",2003,"trend_4",0.5985
"2645","Spokane","Spokane","foster_care_trend",2003,"trend_4",0.7059
"2646","Stevens","Stevens","foster_care_trend",2003,"trend_4",0.6739
"2647","Thurston","Thurston","foster_care_trend",2003,"trend_4",0.5514
"2648","Wahkiakum","Wahkiakum","foster_care_trend",2003,"trend_4",0.820886567164179
"2649","Walla_Walla","Walla Walla","foster_care_trend",2003,"trend_4",0.7255
"2650","Whatcom","Whatcom","foster_care_trend",2003,"trend_4",0.6543
"2651","Whitman","Whitman","foster_care_trend",2003,"trend_4",0.7692
"2652","Yakima","Yakima","foster_care_trend",2003,"trend_4",0.7324
"2653","Adams","Adams","foster_care_trend",2004,"trend_4",0.655744262295082
"2654","Asotin","Asotin","foster_care_trend",2004,"trend_4",0.4231
"2655","Benton","Benton","foster_care_trend",2004,"trend_4",0.7971
"2656","Chelan","Chelan","foster_care_trend",2004,"trend_4",0.8965
"2657","Clallam","Clallam","foster_care_trend",2004,"trend_4",0.7037
"2658","Clark","Clark","foster_care_trend",2004,"trend_4",0.7674
"2659","Columbia","Columbia","foster_care_trend",2004,"trend_4",0.655744262295082
"2660","Cowlitz","Cowlitz","foster_care_trend",2004,"trend_4",0.7413
"2661","Douglas","Douglas","foster_care_trend",2004,"trend_4",0.7273
"2662","Ferry","Ferry","foster_care_trend",2004,"trend_4",0.655744262295082
"2663","Franklin","Franklin","foster_care_trend",2004,"trend_4",0.7
"2664","Garfield","Garfield","foster_care_trend",2004,"trend_4",0.655744262295082
"2665","Grant","Grant","foster_care_trend",2004,"trend_4",0.8036
"2666","Grays_Harbor","Grays Harbor","foster_care_trend",2004,"trend_4",0.6752
"2667","Island","Island","foster_care_trend",2004,"trend_4",0.5918
"2668","Jefferson","Jefferson","foster_care_trend",2004,"trend_4",0.5334
"2669","King","King","foster_care_trend",2004,"trend_4",0.6937
"2670","Kitsap","Kitsap","foster_care_trend",2004,"trend_4",0.6733
"2671","Kittitas","Kittitas","foster_care_trend",2004,"trend_4",0.7
"2672","Klickitat","Klickitat","foster_care_trend",2004,"trend_4",0.5909
"2673","Lewis","Lewis","foster_care_trend",2004,"trend_4",0.6931
"2674","Lincoln","Lincoln","foster_care_trend",2004,"trend_4",0.655744262295082
"2675","Mason","Mason","foster_care_trend",2004,"trend_4",0.575
"2676","Okanogan","Okanogan","foster_care_trend",2004,"trend_4",0.8
"2677","Pacific","Pacific","foster_care_trend",2004,"trend_4",0.7931
"2678","Pend_Oreille","Pend Oreille","foster_care_trend",2004,"trend_4",0.655744262295082
"2679","Pierce","Pierce","foster_care_trend",2004,"trend_4",0.6402
"2680","San_Juan","San Juan","foster_care_trend",2004,"trend_4",0.655744262295082
"2681","Skagit","Skagit","foster_care_trend",2004,"trend_4",0.6423
"2682","Skamania","Skamania","foster_care_trend",2004,"trend_4",0.655744262295082
"2683","Snohomish","Snohomish","foster_care_trend",2004,"trend_4",0.5819
"2684","Spokane","Spokane","foster_care_trend",2004,"trend_4",0.7139
"2685","Stevens","Stevens","foster_care_trend",2004,"trend_4",0.7046
"2686","Thurston","Thurston","foster_care_trend",2004,"trend_4",0.5944
"2687","Wahkiakum","Wahkiakum","foster_care_trend",2004,"trend_4",0.655744262295082
"2688","Walla_Walla","Walla Walla","foster_care_trend",2004,"trend_4",0.7222
"2689","Whatcom","Whatcom","foster_care_trend",2004,"trend_4",0.625
"2690","Whitman","Whitman","foster_care_trend",2004,"trend_4",0.6667
"2691","Yakima","Yakima","foster_care_trend",2004,"trend_4",0.7727
"2692","Adams","Adams","foster_care_trend",2005,"trend_4",0.782626086956522
"2693","Asotin","Asotin","foster_care_trend",2005,"trend_4",0.4737
"2694","Benton","Benton","foster_care_trend",2005,"trend_4",0.8721
"2695","Chelan","Chelan","foster_care_trend",2005,"trend_4",0.7955
"2696","Clallam","Clallam","foster_care_trend",2005,"trend_4",0.7446
"2697","Clark","Clark","foster_care_trend",2005,"trend_4",0.7319
"2698","Columbia","Columbia","foster_care_trend",2005,"trend_4",0.782626086956522
"2699","Cowlitz","Cowlitz","foster_care_trend",2005,"trend_4",0.854
"2700","Douglas","Douglas","foster_care_trend",2005,"trend_4",0.7647
"2701","Ferry","Ferry","foster_care_trend",2005,"trend_4",0.782626086956522
"2702","Franklin","Franklin","foster_care_trend",2005,"trend_4",0.64
"2703","Garfield","Garfield","foster_care_trend",2005,"trend_4",0.782626086956522
"2704","Grant","Grant","foster_care_trend",2005,"trend_4",0.8182
"2705","Grays_Harbor","Grays Harbor","foster_care_trend",2005,"trend_4",0.6074
"2706","Island","Island","foster_care_trend",2005,"trend_4",0.625
"2707","Jefferson","Jefferson","foster_care_trend",2005,"trend_4",0.8
"2708","King","King","foster_care_trend",2005,"trend_4",0.6943
"2709","Kitsap","Kitsap","foster_care_trend",2005,"trend_4",0.6591
"2710","Kittitas","Kittitas","foster_care_trend",2005,"trend_4",0.7222
"2711","Klickitat","Klickitat","foster_care_trend",2005,"trend_4",0.6154
"2712","Lewis","Lewis","foster_care_trend",2005,"trend_4",0.7416
"2713","Lincoln","Lincoln","foster_care_trend",2005,"trend_4",0.782626086956522
"2714","Mason","Mason","foster_care_trend",2005,"trend_4",0.5961
"2715","Okanogan","Okanogan","foster_care_trend",2005,"trend_4",0.5653
"2716","Pacific","Pacific","foster_care_trend",2005,"trend_4",0.8056
"2717","Pend_Oreille","Pend Oreille","foster_care_trend",2005,"trend_4",0.782626086956522
"2718","Pierce","Pierce","foster_care_trend",2005,"trend_4",0.6517
"2719","San_Juan","San Juan","foster_care_trend",2005,"trend_4",0.782626086956522
"2720","Skagit","Skagit","foster_care_trend",2005,"trend_4",0.6691
"2721","Skamania","Skamania","foster_care_trend",2005,"trend_4",0.782626086956522
"2722","Snohomish","Snohomish","foster_care_trend",2005,"trend_4",0.699
"2723","Spokane","Spokane","foster_care_trend",2005,"trend_4",0.7067
"2724","Stevens","Stevens","foster_care_trend",2005,"trend_4",0.8
"2725","Thurston","Thurston","foster_care_trend",2005,"trend_4",0.6667
"2726","Wahkiakum","Wahkiakum","foster_care_trend",2005,"trend_4",0.782626086956522
"2727","Walla_Walla","Walla Walla","foster_care_trend",2005,"trend_4",0.8461
"2728","Whatcom","Whatcom","foster_care_trend",2005,"trend_4",0.6809
"2729","Whitman","Whitman","foster_care_trend",2005,"trend_4",0.7222
"2730","Yakima","Yakima","foster_care_trend",2005,"trend_4",0.7457
"2731","Adams","Adams","foster_care_trend",2006,"trend_4",0.656234375
"2732","Asotin","Asotin","foster_care_trend",2006,"trend_4",0.6154
"2733","Benton","Benton","foster_care_trend",2006,"trend_4",0.7395
"2734","Chelan","Chelan","foster_care_trend",2006,"trend_4",0.7353
"2735","Clallam","Clallam","foster_care_trend",2006,"trend_4",0.7973
"2736","Clark","Clark","foster_care_trend",2006,"trend_4",0.7231
"2737","Columbia","Columbia","foster_care_trend",2006,"trend_4",0.656234375
"2738","Cowlitz","Cowlitz","foster_care_trend",2006,"trend_4",0.7009
"2739","Douglas","Douglas","foster_care_trend",2006,"trend_4",0.8333
"2740","Ferry","Ferry","foster_care_trend",2006,"trend_4",0.656234375
"2741","Franklin","Franklin","foster_care_trend",2006,"trend_4",0.6511
"2742","Garfield","Garfield","foster_care_trend",2006,"trend_4",0.656234375
"2743","Grant","Grant","foster_care_trend",2006,"trend_4",0.83
"2744","Grays_Harbor","Grays Harbor","foster_care_trend",2006,"trend_4",0.646
"2745","Island","Island","foster_care_trend",2006,"trend_4",0.5958
"2746","Jefferson","Jefferson","foster_care_trend",2006,"trend_4",0.6428
"2747","King","King","foster_care_trend",2006,"trend_4",0.6687
"2748","Kitsap","Kitsap","foster_care_trend",2006,"trend_4",0.6163
"2749","Kittitas","Kittitas","foster_care_trend",2006,"trend_4",0.6363
"2750","Klickitat","Klickitat","foster_care_trend",2006,"trend_4",0.647
"2751","Lewis","Lewis","foster_care_trend",2006,"trend_4",0.7116
"2752","Lincoln","Lincoln","foster_care_trend",2006,"trend_4",0.656234375
"2753","Mason","Mason","foster_care_trend",2006,"trend_4",0.6576
"2754","Okanogan","Okanogan","foster_care_trend",2006,"trend_4",0.7188
"2755","Pacific","Pacific","foster_care_trend",2006,"trend_4",0.8432
"2756","Pend_Oreille","Pend Oreille","foster_care_trend",2006,"trend_4",0.656234375
"2757","Pierce","Pierce","foster_care_trend",2006,"trend_4",0.6365
"2758","San_Juan","San Juan","foster_care_trend",2006,"trend_4",0.656234375
"2759","Skagit","Skagit","foster_care_trend",2006,"trend_4",0.6667
"2760","Skamania","Skamania","foster_care_trend",2006,"trend_4",0.656234375
"2761","Snohomish","Snohomish","foster_care_trend",2006,"trend_4",0.657
"2762","Spokane","Spokane","foster_care_trend",2006,"trend_4",0.7077
"2763","Stevens","Stevens","foster_care_trend",2006,"trend_4",0.7714
"2764","Thurston","Thurston","foster_care_trend",2006,"trend_4",0.7059
"2765","Wahkiakum","Wahkiakum","foster_care_trend",2006,"trend_4",0.656234375
"2766","Walla_Walla","Walla Walla","foster_care_trend",2006,"trend_4",0.6719
"2767","Whatcom","Whatcom","foster_care_trend",2006,"trend_4",0.7395
"2768","Whitman","Whitman","foster_care_trend",2006,"trend_4",0.625
"2769","Yakima","Yakima","foster_care_trend",2006,"trend_4",0.7184
"2770","Adams","Adams","foster_care_trend",2007,"trend_4",0.695608695652174
"2771","Asotin","Asotin","foster_care_trend",2007,"trend_4",0.5185
"2772","Benton","Benton","foster_care_trend",2007,"trend_4",0.8163
"2773","Chelan","Chelan","foster_care_trend",2007,"trend_4",0.6792
"2774","Clallam","Clallam","foster_care_trend",2007,"trend_4",0.7436
"2775","Clark","Clark","foster_care_trend",2007,"trend_4",0.7927
"2776","Columbia","Columbia","foster_care_trend",2007,"trend_4",0.695608695652174
"2777","Cowlitz","Cowlitz","foster_care_trend",2007,"trend_4",0.7448
"2778","Douglas","Douglas","foster_care_trend",2007,"trend_4",0.5757
"2779","Ferry","Ferry","foster_care_trend",2007,"trend_4",0.695608695652174
"2780","Franklin","Franklin","foster_care_trend",2007,"trend_4",0.7581
"2781","Garfield","Garfield","foster_care_trend",2007,"trend_4",0.695608695652174
"2782","Grant","Grant","foster_care_trend",2007,"trend_4",0.7627
"2783","Grays_Harbor","Grays Harbor","foster_care_trend",2007,"trend_4",0.5268
"2784","Island","Island","foster_care_trend",2007,"trend_4",0.6279
"2785","Jefferson","Jefferson","foster_care_trend",2007,"trend_4",0.8421
"2786","King","King","foster_care_trend",2007,"trend_4",0.6974
"2787","Kitsap","Kitsap","foster_care_trend",2007,"trend_4",0.5709
"2788","Kittitas","Kittitas","foster_care_trend",2007,"trend_4",0.5454
"2789","Klickitat","Klickitat","foster_care_trend",2007,"trend_4",0.6945
"2790","Lewis","Lewis","foster_care_trend",2007,"trend_4",0.761
"2791","Lincoln","Lincoln","foster_care_trend",2007,"trend_4",0.695608695652174
"2792","Mason","Mason","foster_care_trend",2007,"trend_4",0.6508
"2793","Okanogan","Okanogan","foster_care_trend",2007,"trend_4",0.6428
"2794","Pacific","Pacific","foster_care_trend",2007,"trend_4",0.9667
"2795","Pend_Oreille","Pend Oreille","foster_care_trend",2007,"trend_4",0.695608695652174
"2796","Pierce","Pierce","foster_care_trend",2007,"trend_4",0.655
"2797","San_Juan","San Juan","foster_care_trend",2007,"trend_4",0.695608695652174
"2798","Skagit","Skagit","foster_care_trend",2007,"trend_4",0.7142
"2799","Skamania","Skamania","foster_care_trend",2007,"trend_4",0.695608695652174
"2800","Snohomish","Snohomish","foster_care_trend",2007,"trend_4",0.661
"2801","Spokane","Spokane","foster_care_trend",2007,"trend_4",0.7395
"2802","Stevens","Stevens","foster_care_trend",2007,"trend_4",0.7927
"2803","Thurston","Thurston","foster_care_trend",2007,"trend_4",0.6545
"2804","Wahkiakum","Wahkiakum","foster_care_trend",2007,"trend_4",0.695608695652174
"2805","Walla_Walla","Walla Walla","foster_care_trend",2007,"trend_4",0.7436
"2806","Whatcom","Whatcom","foster_care_trend",2007,"trend_4",0.6641
"2807","Whitman","Whitman","foster_care_trend",2007,"trend_4",0.6111
"2808","Yakima","Yakima","foster_care_trend",2007,"trend_4",0.7205
"2809","Adams","Adams","foster_care_trend",2008,"trend_4",0.797984848484848
