"","code_location","pretty_location","group","date","code_name","value"
"348","Walla_Walla","Walla Walla","foster_care_trend",2008,"trend_0",2.71
"349","Whatcom","Whatcom","foster_care_trend",2008,"trend_0",4.67
"350","Whitman","Whitman","foster_care_trend",2008,"trend_0",3.98
"351","Yakima","Yakima","foster_care_trend",2008,"trend_0",7.47
"352","Adams","Adams","foster_care_trend",2009,"trend_0",4.74888888888889
"353","Asotin","Asotin","foster_care_trend",2009,"trend_0",2.1
"354","Benton","Benton","foster_care_trend",2009,"trend_0",5.7
"355","Chelan","Chelan","foster_care_trend",2009,"trend_0",3.8
"356","Clallam","Clallam","foster_care_trend",2009,"trend_0",6.85
"357","Clark","Clark","foster_care_trend",2009,"trend_0",5.7
"358","Columbia","Columbia","foster_care_trend",2009,"trend_0",4.74888888888889
"359","Cowlitz","Cowlitz","foster_care_trend",2009,"trend_0",4.42
"360","Douglas","Douglas","foster_care_trend",2009,"trend_0",0.96
"361","Ferry","Ferry","foster_care_trend",2009,"trend_0",4.74888888888889
"362","Franklin","Franklin","foster_care_trend",2009,"trend_0",1.25
"363","Garfield","Garfield","foster_care_trend",2009,"trend_0",4.74888888888889
"364","Grant","Grant","foster_care_trend",2009,"trend_0",3.09
"365","Grays_Harbor","Grays Harbor","foster_care_trend",2009,"trend_0",7.67
"366","Island","Island","foster_care_trend",2009,"trend_0",2.16
"367","Jefferson","Jefferson","foster_care_trend",2009,"trend_0",5.69
"368","King","King","foster_care_trend",2009,"trend_0",2.32
"369","Kitsap","Kitsap","foster_care_trend",2009,"trend_0",4.06
"370","Kittitas","Kittitas","foster_care_trend",2009,"trend_0",4.82
"371","Klickitat","Klickitat","foster_care_trend",2009,"trend_0",8.81
"372","Lewis","Lewis","foster_care_trend",2009,"trend_0",3.86
"373","Lincoln","Lincoln","foster_care_trend",2009,"trend_0",4.74888888888889
"374","Mason","Mason","foster_care_trend",2009,"trend_0",7.49
"375","Okanogan","Okanogan","foster_care_trend",2009,"trend_0",4.9
"376","Pacific","Pacific","foster_care_trend",2009,"trend_0",5.23
"377","Pend_Oreille","Pend Oreille","foster_care_trend",2009,"trend_0",4.74888888888889
"378","Pierce","Pierce","foster_care_trend",2009,"trend_0",5.57
"379","San_Juan","San Juan","foster_care_trend",2009,"trend_0",4.74888888888889
"380","Skagit","Skagit","foster_care_trend",2009,"trend_0",3.12
"381","Skamania","Skamania","foster_care_trend",2009,"trend_0",4.74888888888889
"382","Snohomish","Snohomish","foster_care_trend",2009,"trend_0",3.3
"383","Spokane","Spokane","foster_care_trend",2009,"trend_0",5.25
"384","Stevens","Stevens","foster_care_trend",2009,"trend_0",4.78
"385","Thurston","Thurston","foster_care_trend",2009,"trend_0",3.08
"386","Wahkiakum","Wahkiakum","foster_care_trend",2009,"trend_0",4.74888888888889
"387","Walla_Walla","Walla Walla","foster_care_trend",2009,"trend_0",4.37
"388","Whatcom","Whatcom","foster_care_trend",2009,"trend_0",3.6
"389","Whitman","Whitman","foster_care_trend",2009,"trend_0",3.29
"390","Yakima","Yakima","foster_care_trend",2009,"trend_0",5.56
"391","Adams","Adams","foster_care_trend",2010,"trend_0",5.09333333333333
